index	original	translation	scores	mean	z_scores	z_mean
27	The three-judge bench also examined the retrospective application of Section 6 and ruled that daughters would get the rights from 1956 when the law came into being.	ત્રણ જજોની ખંડપીઠે કલમ 6ની ભૂતલક્ષી અમલીકરણની પણ તપાસ કરી હતી અને ચુકાદો આપ્યો હતો કે દીકરીઓને કાયદો 1956 થી અસ્તિત્વમાં આવ્યો ત્યારથી જ અધિકાર મળશે.	[90, 100, 100]	96.66666666666669	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
28	Globally, there were an estimated 219 million cases of malaria in 2017, whereas deaths reached 4,35,000 in the same year.	વૈશ્વિક સ્તરે 2017માં મેલેરિયાના 219 મિલિયન કેસ નોંધાયા હતા, જ્યારે તે જ વર્ષે 4,35,000 લોકોના મોત થયા હતા.	[70, 100, 100]	90.0	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935
29	The railway tracks fall on the busiest Delhi-Mumbai railway route.	દિલ્હી-મુંબઇ રેલવેના સૌથી વ્યસ્ત રૂટ પર રેલવે ટ્રેક પડી ગયા છે.	[50, 70, 100]	73.33333333333333	[-1.8947491098218585, -0.6956765689221313, 0.6070119356946091]	-0.6611379143497935
30	In the last 24 hours ending at 6am on Sunday, Gujarat received an average of 35mm rain.	રવિવારે સવારે 6 વાગ્યાથી છેલ્લા 24 કલાકમાં ગુજરાતમાં સરેરાશ 35 મિમી વરસાદ નોંધાયો છે.	[90, 70, 100]	86.66666666666667	[0.5819083638496467, -0.6956765689221313, 0.6070119356946091]	0.1644145768740415
31	The minimum punishment for rape of a girl below 12 years will be 20 years of imprisonment extendable to life in prison or death sentence.	12 વર્ષથી ઓછી ઉંમરની બાળકી સાથે બળાત્કાર કરવા બદલ ઓછામાં ઓછી સજા 20 વર્ષની જેલની સજા થશે, જે આજીવન કેદ અથવા તો ફાંસીની સજા સુધી લંબાવવામાં આવશે.	[90, 100, 100]	96.66666666666669	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
32	The Pirana landfill, apart from pushing out methane, is also spewing a cocktail of volatile organic compounds (VOC), toxic gases released from burning.	પિરાના લેન્ડફિલ, મિથેન બહાર કાઢવા ઉપરાંત, બળવાથી નીકળતા ઝેરી ગેસ, વોલેટાઇલ ઓર્ગેનિક કમ્પાઉન્ડ (VOC) નો કોકટેલ પણ ફેંકી રહ્યું છે.	[80, 70, 100]	83.33333333333333	[-0.037256004568229584, -0.6956765689221313, 0.6070119356946091]	-0.0419735459319172
33	The incident occurred on Monday evening.	આ ઘટના સોમવારે સાંજે બની હતી.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
34	Besides, the convicts were also liable to be fine, which may extend up to Rs 5 lakh, he said.	આ ઉપરાંત દોષિતોને 5 લાખ રૂપિયા સુધીનો દંડ પણ થઈ શકે છે.	[60, 75, 100]	78.33333333333333	[-1.2755847414039823, -0.43699205458189644, 0.6070119356946091]	-0.3685216200970898
35	Joshi and Gohil were booked at Nandesari police station on Sunday for rape, blackmailing, and for the violation of the Information Technology Act.	રવિવારે નંદેસરી પોલીસ સ્ટેશનમાં જોશી અને ગોહિલ સામે બળાત્કાર, બ્લેક મેલિંગ અને ઇન્ફોર્મેશન ટેકનોલોજી એક્ટના ઉલ્લંઘનનો કેસ નોંધવામાં આવ્યો હતો.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
36	They have yielded good results also.	તેમને સારા પરિણામો પણ મળ્યા છે.	[100, 100, 70]	90.0	[1.2010727322675232, 0.8564305171192773, -0.8360458159991471]	0.4071524777958845
37	The suit was filed in 2006 for Rs 7.1 lakh compensation.	આ દાવો વર્ષ 2006માં 7.1 લાખ રૂપિયાનાં વળતર માટે કરવામાં આવ્યો હતો.	[100, 90, 100]	96.66666666666669	[1.2010727322675232, 0.3390614884388078, 0.6070119356946091]	0.7157153854669801
38	The bench, however, dismissed his petition, saying “having regard to the fact that tattoos engraved on the body of the petitioner is not in conformity with the relaxation granted in the advertisement, we do not find any infirmity in the impugned order of cancellation of his appointment.	જોકે, ખંડપીઠે તેમની અરજીને ફગાવી દીધી હતી અને કહ્યું હતું કે, “અરજદારના શરીર પર કોતરવામાં આવેલા ટેટૂ જાહેરાતમાં આપવામાં આવેલી છૂટછાટને અનુરૂપ નથી, અમને તેમની નિમણૂક રદ કરવાના આક્ષેપિત આદેશમાં કોઈ ખામી જણાતી નથી.	[90, 60, 50]	66.66666666666667	[0.5819083638496467, -1.2130455976026007, -1.7980843171283178]	-0.8097405169604239
39	Jashwant Patel, chairman of Gujarat State Chemists and Druggists Association, confirmed that stocks of the Vitamin C tablets has indeed dried up.	ગુજરાત સ્ટેટ કેમિસ્ટ એન્ડ ડ્રગિસ્ટ એસોસિએશનના ચેરમેન જશવંત પટેલે પુષ્ટિ કરી હતી કે, વિટામિન સીની ટેબ્લેટનો જથ્થો ખરેખર સૂકાઈ ગયો છે.	[70, 65, 100]	78.33333333333333	[-0.6564203729861059, -0.9543610832623659, 0.6070119356946091]	-0.3345898401846208
40	﻿AHMEDABAD: In a rare instance in the Ahmedabad Municipal Corporation (AMC) history, no contractors have come forward to bid for Rs 132 crore worth of road repair works in posh West and New West zones!	અમદાવાદઃ અમદાવાદ મ્યુનિસિપલ કોર્પોરેશન (AMC) ના ઈતિહાસમાં એક પણ કોન્ટ્રાક્ટરે પોશ વેસ્ટ અને ન્યૂ વેસ્ટ ઝોનમાં 132 કરોડ રૂપિયાની કિંમતના રોડ રિપેરિંગના કામો માટે બોલી લગાવી નથી.	[90, 70, 100]	86.66666666666667	[0.5819083638496467, -0.6956765689221313, 0.6070119356946091]	0.1644145768740415
41	He is currently stable and doing fine.	હાલ તે સ્વસ્થ છે અને તેની તબિયત સ્થિર છે.	[50, 70, 100]	73.33333333333333	[-1.8947491098218585, -0.6956765689221313, 0.6070119356946091]	-0.6611379143497935
42	The quantum of charges for such consumer durable loans are lower than credit card charges making them more pocket friendly compared to a credit card purchase.	આ પ્રકારની કન્ઝ્યુમર ડ્યુરેબલ લોન માટે ચાર્જ ક્રેડિટ કાર્ડ ચાર્જ કરતા ઓછો છે, જે તેમને ક્રેડિટ કાર્ડ ખરીદીની તુલનામાં વધુ પોકેટ ફ્રેન્ડલી બનાવે છે.	[80, 100, 100]	93.33333333333331	[-0.037256004568229584, 0.8564305171192773, 0.6070119356946091]	0.4753954827485522
43	Police said the four men threatened him “for wearing a skull cap despite being a Hindu”.	પોલીસના જણાવ્યા અનુસાર આ ચારેય શખ્સોએ હિંદુ હોવા છતાં ટોપી પહેરવા બદલ તેમને ધમકી આપી હતી.	[80, 80, 70]	76.66666666666667	[-0.037256004568229584, -0.1783075402416617, -0.8360458159991471]	-0.3505364536030128
44	Recently Rahul Gandhi and Congress Twitter accounts got hacked.	તાજેતરમાં જ રાહુલ ગાંધી અને કોંગ્રેસના ટ્વિટર એકાઉન્ટ હેક કરવામાં આવ્યા હતા.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
45	It features personalities and media brands in 22 categories, such as Bollywood, Music, News, Politics, Sports, Business and TV.	તેમાં બોલિવૂડ, મ્યુઝિક, ન્યૂઝ, પોલિટિક્સ, સ્પોર્ટ્સ, બિઝનેસ અને ટીવી જેવી 22 કેટેગરીમાં વ્યક્તિઓ અને મીડિયા બ્રાન્ડ્સને સ્થાન આપવામાં આવ્યું છે.	[90, 75, 100]	88.33333333333333	[0.5819083638496467, -0.43699205458189644, 0.6070119356946091]	0.2506427483207865
46	Credit card volumes up, but value of transactions drops	ક્રેડિટ કાર્ડના વોલ્યુમમાં વધારો થયો છે, પરંતુ વ્યવહારોનું મૂલ્ય ઘટ્યું છે	[75, 75, 90]	80.0	[-0.34683818877716777, -0.43699205458189644, 0.12599268513002365]	-0.2192791860763468
47	One of them told Mumbai Mirror: “Work will go on.	તેમાંથી એક વ્યક્તિએ મુંબઈ મિરરને જણાવ્યું હતું કે, “કામ ચાલુ રહેશે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
48	However, after several failed attempts during past 10 years to get a government job as teacher, she applied for conductor’s job with Haryana Roadways and was selected.	જોકે, છેલ્લાં 10 વર્ષમાં શિક્ષક તરીકે સરકારી નોકરી મેળવવાનાં અનેક નિષ્ફળ પ્રયાસો કર્યા પછી, તેમણે હરિયાણા રોડવેઝમાં કંડક્ટરની નોકરી માટે અરજી કરી હતી અને તેમની પસંદગી થઈ હતી.	[90, 95, 100]	95.0	[0.5819083638496467, 0.5977460027790426, 0.6070119356946091]	0.5955554341077661
49	Navy too has ordered an inquiry into the incident.	નૌસેનાએ પણ આ ઘટનાની તપાસના આદેશ આપ્યા છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
